?company,?companyLabel
<http://www.wikidata.org/entity/Q14548994>,"""Schiffswerft Schmidt""@de"
<http://www.wikidata.org/entity/Q60619888>,"""Schiffswerft Schlömer""@de"
<http://www.wikidata.org/entity/Q60619888>,"""Schiffswerft Schlömer""@de"
<http://www.wikidata.org/entity/Q60619888>,"""Schiffswerft Schlömer""@de"
<http://www.wikidata.org/entity/Q60619888>,"""Schiffswerft Schlömer""@de"
<http://www.wikidata.org/entity/Q26794393>,"""Schiffswerft Rudolf Meier & Söhne""@de"
<http://www.wikidata.org/entity/Q26794393>,"""Schiffswerft Rudolf Meier & Söhne""@de"
<http://www.wikidata.org/entity/Q15844308>,"""Schiffswerft Oberwinter""@de"
<http://www.wikidata.org/entity/Q19964119>,"""Schiffswerft M. A. Flint""@de"
<http://www.wikidata.org/entity/Q19964119>,"""Schiffswerft M. A. Flint""@de"
<http://www.wikidata.org/entity/Q2235344>,"""Schiffswerft Laubegast""@de"
<http://www.wikidata.org/entity/Q2235344>,"""Schiffswerft Laubegast""@de"
<http://www.wikidata.org/entity/Q2235344>,"""Schiffswerft Laubegast""@de"
<http://www.wikidata.org/entity/Q2235344>,"""Schiffswerft Laubegast""@de"
<http://www.wikidata.org/entity/Q15127417>,"""Schiffswerft Hermann Barthel""@de"
<http://www.wikidata.org/entity/Q76513941>,"""Schiffswerft Hans Boost""@de"
<http://www.wikidata.org/entity/Q2235336>,"""Schiffswerft Georg Placke""@de"
<http://www.wikidata.org/entity/Q2235329>,"""Schiffswerft Ernst Menzer""@de"
<http://www.wikidata.org/entity/Q15635042>,"""Schiffswerft „Edgar André“""@de"
<http://www.wikidata.org/entity/Q13188857>,"""Schiffswerft Diedrich""@de"
<http://www.wikidata.org/entity/Q2235333>,"""Schiffswerft Christof Ruthof""@de"
<http://www.wikidata.org/entity/Q2235333>,"""Schiffswerft Christof Ruthof""@de"
<http://www.wikidata.org/entity/Q15127415>,"""Schiffswerft Bolle""@de"
<http://www.wikidata.org/entity/Q74883193>,"""Schiffswerft August Eckhoff""@de"
<http://www.wikidata.org/entity/Q1769508>,"""Schiffs- und Maschinenbau AG Mannheim""@de"
<http://www.wikidata.org/entity/Q1263383>,"""Schiffs- und Bootswerft Schweers""@de"
<http://www.wikidata.org/entity/Q2235129>,"""Schiffselektronik Rostock""@de"
<http://www.wikidata.org/entity/Q107138889>,"""Schiffseigner-Genossenschaft für Binnenschiffahrtsbetrieb e.GmbH""@de"
<http://www.wikidata.org/entity/Q1604586>,"""Schiffahrts-Verlag Hansa""@de"
<http://www.wikidata.org/entity/Q2234912>,"""Schiffahrtsgesellschaft Oltmann""@de"
<http://www.wikidata.org/entity/Q2234910>,"""Schiffahrt der Inselgemeinde Langeoog""@de"
<http://www.wikidata.org/entity/Q2234831>,"""Schiesser""@de"
<http://www.wikidata.org/entity/Q105839789>,"""Schiess AG""@de"
<http://www.wikidata.org/entity/Q105839789>,"""Schiess AG""@de"
<http://www.wikidata.org/entity/Q105839789>,"""Schiess AG""@de"
<http://www.wikidata.org/entity/Q1466214>,"""Schienenverkehrsgesellschaft""@de"
<http://www.wikidata.org/entity/Q110854042>,"""Schieneninfrastruktur Ost-Niedersachsen""@de"
<http://www.wikidata.org/entity/Q2234546>,"""Schiele & Schön""@de"
<http://www.wikidata.org/entity/Q2234546>,"""Schiele & Schön""@de"
<http://www.wikidata.org/entity/Q15649753>,"""Schiedmayer & Söhne""@de"
<http://www.wikidata.org/entity/Q2234372>,"""Schieder Möbel Holding""@de"
<http://www.wikidata.org/entity/Q1485090>,"""Schicht""@de"
<http://www.wikidata.org/entity/Q553599>,"""Schichau Seebeck""@de"
<http://www.wikidata.org/entity/Q1639126>,"""Schibri-Verlag""@de"
<http://www.wikidata.org/entity/Q1639126>,"""Schibri-Verlag""@de"
<http://www.wikidata.org/entity/Q2794077>,"""Scheurich""@de"
<http://www.wikidata.org/entity/Q111294559>,"""Scheuerman + Heilig""@de"
<http://www.wikidata.org/entity/Q835146>,"""SCHEUERLE Fahrzeugfabrik""@de"
<http://www.wikidata.org/entity/Q835146>,"""SCHEUERLE Fahrzeugfabrik""@de"
<http://www.wikidata.org/entity/Q2799654>,"""Scherrer (Hannover)""@de"
<http://www.wikidata.org/entity/Q107088184>,"""Schermbecker Thon- und Falzziegelwerke""@de"
<http://www.wikidata.org/entity/Q108320377>,"""Scherl Verlag""@de"
<http://www.wikidata.org/entity/Q108320262>,"""Scherl-Bilderdienst""@de"
<http://www.wikidata.org/entity/Q2233703>,"""Scherk""@de"
<http://www.wikidata.org/entity/Q563556>,"""Schering AG""@de"
<http://www.wikidata.org/entity/Q15844272>,"""Scherer und Trier""@de"
<http://www.wikidata.org/entity/Q23929041>,"""Scherer-Gruppe""@de"
<http://www.wikidata.org/entity/Q1486692>,"""Scherdel GmbH""@de"
<http://www.wikidata.org/entity/Q2233541>,"""Scherdel Bier""@de"
<http://www.wikidata.org/entity/Q27479439>,"""Scherbius & Ritter""@de"
<http://www.wikidata.org/entity/Q19387772>,"""Scheppach""@de"
<http://www.wikidata.org/entity/Q19387772>,"""Scheppach""@de"
<http://www.wikidata.org/entity/Q474287>,"""Schenker AG""@de"
<http://www.wikidata.org/entity/Q474287>,"""Schenker AG""@de"
<http://www.wikidata.org/entity/Q474287>,"""Schenker AG""@de"
<http://www.wikidata.org/entity/Q474287>,"""Schenker AG""@de"
<http://www.wikidata.org/entity/Q474287>,"""Schenker AG""@de"
<http://www.wikidata.org/entity/Q474287>,"""Schenker AG""@de"
<http://www.wikidata.org/entity/Q474287>,"""Schenker AG""@de"
<http://www.wikidata.org/entity/Q474287>,"""Schenker AG""@de"
<http://www.wikidata.org/entity/Q474287>,"""Schenker AG""@de"
<http://www.wikidata.org/entity/Q107088223>,"""Schenck und Liebe-Harkort""@de"
<http://www.wikidata.org/entity/Q2233268>,"""Schenck Rotec""@de"
<http://www.wikidata.org/entity/Q2233264>,"""Schenck Process""@de"
<http://www.wikidata.org/entity/Q2233264>,"""Schenck Process""@de"
<http://www.wikidata.org/entity/Q185996>,"""Schempp-Hirth Flugzeugbau""@de"
<http://www.wikidata.org/entity/Q74814632>,"""Schellehof / SoLawi ""LebensWurzel e.V.""""@de"
<http://www.wikidata.org/entity/Q2232682>,"""Scheidt & Bachmann""@de"
<http://www.wikidata.org/entity/Q315350>,"""Scheibe-Flugzeugbau""@de"
<http://www.wikidata.org/entity/Q2232348>,"""Schefenacker""@de"
<http://www.wikidata.org/entity/Q24411616>,"""Scheer GmbH""@de"
<http://www.wikidata.org/entity/Q24063923>,"""Scheck-In""@de"
<http://www.wikidata.org/entity/Q1558426>,"""Schebera""@de"
<http://www.wikidata.org/entity/Q1558426>,"""Schebera""@de"
<http://www.wikidata.org/entity/Q2232047>,"""Schaumburger Verkehrs-Gesellschaft""@de"
<http://www.wikidata.org/entity/Q1751746>,"""Schauinsland-Reisen""@de"
<http://www.wikidata.org/entity/Q2231965>,"""Schauff (Fahrräder)""@de"
<http://www.wikidata.org/entity/Q2231938>,"""Schaufelfabrik Bredt""@de"
<http://www.wikidata.org/entity/Q99891053>,"""Schaubek-Verlag""@de"
<http://www.wikidata.org/entity/Q99891053>,"""Schaubek-Verlag""@de"
<http://www.wikidata.org/entity/Q114934345>,"""Schattenpfade""@de"
<http://www.wikidata.org/entity/Q114934345>,"""Schattenpfade""@de"
<http://www.wikidata.org/entity/Q824099>,"""Schattdecor""@de"
<http://www.wikidata.org/entity/Q824099>,"""Schattdecor""@de"
<http://www.wikidata.org/entity/Q824099>,"""Schattdecor""@de"
<http://www.wikidata.org/entity/Q2231557>,"""Schattauer Verlag""@de"
<http://www.wikidata.org/entity/Q2231557>,"""Schattauer Verlag""@de"
<http://www.wikidata.org/entity/Q113955115>,"""Scharfenstein GmbH""@de"
<http://www.wikidata.org/entity/Q97380650>,"""Schapfenmühle""@de"
<http://www.wikidata.org/entity/Q97380650>,"""Schapfenmühle""@de"
<http://www.wikidata.org/entity/Q62090888>,"""Schantung-Eisenbahn-Gesellschaft""@de"
<http://www.wikidata.org/entity/Q62090888>,"""Schantung-Eisenbahn-Gesellschaft""@de"
<http://www.wikidata.org/entity/Q116819872>,"""Schandri & Co.""@de"
<http://www.wikidata.org/entity/Q71391115>,"""Schamel Meerrettich""@de"
<http://www.wikidata.org/entity/Q15844201>,"""Schaltzeit Verlag""@de"
<http://www.wikidata.org/entity/Q15844201>,"""Schaltzeit Verlag""@de"
<http://www.wikidata.org/entity/Q1425607>,"""Schaltbau""@de"
<http://www.wikidata.org/entity/Q112253052>,"""Schaller & Partner""@de"
<http://www.wikidata.org/entity/Q112253052>,"""Schaller & Partner""@de"
<http://www.wikidata.org/entity/Q1367849>,"""Schaller GmbH""@de"
<http://www.wikidata.org/entity/Q2230373>,"""Schalker Eisenhütte""@de"
<http://www.wikidata.org/entity/Q1285321>,"""Schaleco""@de"
<http://www.wikidata.org/entity/Q75013165>,"""Schafscheune Hofkäserei Vietschow""@de"
<http://www.wikidata.org/entity/Q2230071>,"""Schaffrath-Gruppe""@de"
<http://www.wikidata.org/entity/Q22671995>,"""Schäffer & Walcker""@de"
<http://www.wikidata.org/entity/Q1511106>,"""Schäffer-Poeschel Verlag""@de"
<http://www.wikidata.org/entity/Q1511106>,"""Schäffer-Poeschel Verlag""@de"
<http://www.wikidata.org/entity/Q96891991>,"""Schäffer & Budenberg""@de"
<http://www.wikidata.org/entity/Q2258236>,"""Schäfer (Unternehmen)""@de"
<http://www.wikidata.org/entity/Q1545487>,"""Schäfer-Shop""@de"
<http://www.wikidata.org/entity/Q1464562>,"""Schäfer’s Brot- und Kuchenspezialitäten GmbH""@de"
<http://www.wikidata.org/entity/Q1464562>,"""Schäfer’s Brot- und Kuchenspezialitäten GmbH""@de"
<http://www.wikidata.org/entity/Q81061192>,"""Schäfer Pharma""@de"
<http://www.wikidata.org/entity/Q81061192>,"""Schäfer Pharma""@de"
<http://www.wikidata.org/entity/Q111844714>,"""Schäfer GmbH""@de"
<http://www.wikidata.org/entity/Q54980430>,"""Schäferei Nomtsas""@de"
<http://www.wikidata.org/entity/Q459367>,"""Schaeffler-Gruppe""@de"
<http://www.wikidata.org/entity/Q53790434>,"""Schaeffer Galleries""@de"
<http://www.wikidata.org/entity/Q107676076>,"""Schaco""@de"
<http://www.wikidata.org/entity/Q2229638>,"""Schachtbau Nordhausen""@de"
<http://www.wikidata.org/entity/Q2205287>,"""SCANSCOT""@de"
<http://www.wikidata.org/entity/Q2228910>,"""Scanlab""@de"
<http://www.wikidata.org/entity/Q2228812>,"""ScanHaus Marlow""@de"
<http://www.wikidata.org/entity/Q55743888>,"""Scandlines Deutschland GmbH""@de"
<http://www.wikidata.org/entity/Q2228861>,"""Scandferries Holding GmbH""@de"
<http://www.wikidata.org/entity/Q107138722>,"""Scamag Sächsische Cartonnagen-Maschinenfabrik""@de"
<http://www.wikidata.org/entity/Q17591710>,"""Scalamedia""@de"
<http://www.wikidata.org/entity/Q2205290>,"""SCA GmbH""@de"
<http://www.wikidata.org/entity/Q15843540>,"""SB Zentralmarkt""@de"
<http://www.wikidata.org/entity/Q1340236>,"""S Broker""@de"
<http://www.wikidata.org/entity/Q80378780>,"""SB Lidl""@de"
<http://www.wikidata.org/entity/Q1344232>,"""SBK""@de"
<http://www.wikidata.org/entity/Q50825166>,"""S. Bernegau""@de"
<http://www.wikidata.org/entity/Q1254047>,"""SBB GmbH""@de"
<http://www.wikidata.org/entity/Q99869216>,"""S-Bahn Hamburg GmbH""@de"
<http://www.wikidata.org/entity/Q12374454>,"""S-Bahn Berlin GmbH""@de"
<http://www.wikidata.org/entity/Q1122461>,"""Saxxon""@de"
<http://www.wikidata.org/entity/Q105490756>,"""Sax-Verlag""@de"
<http://www.wikidata.org/entity/Q105490756>,"""Sax-Verlag""@de"
<http://www.wikidata.org/entity/Q2228438>,"""Saxonia Media Filmproduktion""@de"
<http://www.wikidata.org/entity/Q2228390>,"""SaxBus Eilenburger Busverkehr""@de"
<http://www.wikidata.org/entity/Q2228033>,"""Save.TV""@de"
<http://www.wikidata.org/entity/Q1238744>,"""SAVE Foundation""@de"
<http://www.wikidata.org/entity/Q1238744>,"""SAVE Foundation""@de"
<http://www.wikidata.org/entity/Q1585375>,"""Sausewind""@de"
<http://www.wikidata.org/entity/Q2227783>,"""Sausalitos""@de"
<http://www.wikidata.org/entity/Q2227783>,"""Sausalitos""@de"
<http://www.wikidata.org/entity/Q91088317>,"""Saupe & Busch""@de"
<http://www.wikidata.org/entity/Q114715626>,"""Sauerstoffwerk Friedrich Guttroff GmbH""@de"
<http://www.wikidata.org/entity/Q2227123>,"""Sauer Motoren-Werke""@de"
<http://www.wikidata.org/entity/Q2227157>,"""Sauerburger""@de"
<http://www.wikidata.org/entity/Q205787>,"""Sauerbruch Hutton""@de"
<http://www.wikidata.org/entity/Q2543504>,"""Saturn""@de"
<http://www.wikidata.org/entity/Q2543504>,"""Saturn""@de"
<http://www.wikidata.org/entity/Q2543504>,"""Saturn""@de"
<http://www.wikidata.org/entity/Q107696024>,"""Sattlerwarenfabrik Seeger""@de"
<http://www.wikidata.org/entity/Q2226188>,"""Satra Eberhardt""@de"
<http://www.wikidata.org/entity/Q96335478>,"""SAT Fluggesellschaft""@de"
<http://www.wikidata.org/entity/Q96335478>,"""SAT Fluggesellschaft""@de"
<http://www.wikidata.org/entity/Q15630046>,"""Satelio""@de"
<http://www.wikidata.org/entity/Q1804793>,"""SATA""@de"
<http://www.wikidata.org/entity/Q2225798>,"""Sat.1 Gold""@de"
<http://www.wikidata.org/entity/Q2225815>,"""Sat.1 emotions""@de"
<http://www.wikidata.org/entity/Q2225795>,"""Sat.1 Comedy""@de"
<http://www.wikidata.org/entity/Q313332>,"""Sat.1""@de"
<http://www.wikidata.org/entity/Q2225169>,"""Sarto Verlag""@de"
<http://www.wikidata.org/entity/Q2225169>,"""Sarto Verlag""@de"
<http://www.wikidata.org/entity/Q175835>,"""Sartorius""@de"
<http://www.wikidata.org/entity/Q175835>,"""Sartorius""@de"
<http://www.wikidata.org/entity/Q108315408>,"""Sartori & Berger""@de"
<http://www.wikidata.org/entity/Q61160384>,"""Sarstedt AG & Co. KG""@de"
<http://www.wikidata.org/entity/Q43812930>,"""Sarotti-Schokoladenfabrik""@de"
<http://www.wikidata.org/entity/Q553021>,"""Saria""@de"
<http://www.wikidata.org/entity/Q553021>,"""Saria""@de"
<http://www.wikidata.org/entity/Q2205003>,"""SAR Elektronic""@de"
<http://www.wikidata.org/entity/Q2224759>,"""Sardes Verlag""@de"
<http://www.wikidata.org/entity/Q2224759>,"""Sardes Verlag""@de"
<http://www.wikidata.org/entity/Q552581>,"""SAP""@de"
<http://www.wikidata.org/entity/Q552581>,"""SAP""@de"
<http://www.wikidata.org/entity/Q552581>,"""SAP""@de"
<http://www.wikidata.org/entity/Q552581>,"""SAP""@de"
<http://www.wikidata.org/entity/Q2223917>,"""Sanwald""@de"
<http://www.wikidata.org/entity/Q875292>,"""Santander Consumer Bank""@de"
<http://www.wikidata.org/entity/Q55118002>,"""Santa Catharina Eisenbahn Aktiengesellschaft""@de"
<http://www.wikidata.org/entity/Q55118002>,"""Santa Catharina Eisenbahn Aktiengesellschaft""@de"
<http://www.wikidata.org/entity/Q1394296>,"""Sanssouci Verlag""@de"
<http://www.wikidata.org/entity/Q1394296>,"""Sanssouci Verlag""@de"
<http://www.wikidata.org/entity/Q17591688>,"""Sano - Moderne Tierernährung""@de"
<http://www.wikidata.org/entity/Q1780779>,"""Sanner GmbH""@de"
<http://www.wikidata.org/entity/Q1456717>,"""Sankt Ulrich Verlag""@de"
<http://www.wikidata.org/entity/Q1670079>,"""Sankt Michaelsbund""@de"
<http://www.wikidata.org/entity/Q38317079>,"""Sankt Katharinen-Krankenhaus""@de"
<http://www.wikidata.org/entity/Q107059716>,"""Sanitas Actien-Gesellschaft""@de"
<http://www.wikidata.org/entity/Q104814416>,"""Sanifair""@de"
<http://www.wikidata.org/entity/Q104814416>,"""Sanifair""@de"
<http://www.wikidata.org/entity/Q1475450>,"""Sanicare""@de"
<http://www.wikidata.org/entity/Q1475450>,"""Sanicare""@de"
<http://www.wikidata.org/entity/Q2204809>,"""SANHA Kaimer""@de"
<http://www.wikidata.org/entity/Q2220879>,"""Sandler AG""@de"
<http://www.wikidata.org/entity/Q2220879>,"""Sandler AG""@de"
<http://www.wikidata.org/entity/Q66207337>,"""sander's backstube""@de"
<http://www.wikidata.org/entity/Q66207337>,"""sander's backstube""@de"
<http://www.wikidata.org/entity/Q2220583>,"""Sander & Janzen""@de"
<http://www.wikidata.org/entity/Q1564901>,"""Sandberg Guitars""@de"
<http://www.wikidata.org/entity/Q46661488>,"""Sancura BKK""@de"
<http://www.wikidata.org/entity/Q44992863>,"""Sana Klinikum Biberach""@de"
<http://www.wikidata.org/entity/Q44992837>,"""Sana Kliniken Riedlingen""@de"
<http://www.wikidata.org/entity/Q2220152>,"""Sana Kliniken""@de"
<http://www.wikidata.org/entity/Q2220152>,"""Sana Kliniken""@de"
<http://www.wikidata.org/entity/Q55117770>,"""Sanaga-Pflanzung""@de"
<http://www.wikidata.org/entity/Q50826302>,"""SANAGA Handelsgesellschaft mbH""@de"
<http://www.wikidata.org/entity/Q2220179>,"""Sanacorp Pharmahandel""@de"
<http://www.wikidata.org/entity/Q49892279>,"""Samthaus Louis Schmidt""@de"
<http://www.wikidata.org/entity/Q21121072>,"""Samsung Electronics Holding""@de"
<http://www.wikidata.org/entity/Q2217705>,"""Samson AG""@de"
<http://www.wikidata.org/entity/Q2217705>,"""Samson AG""@de"
<http://www.wikidata.org/entity/Q64744215>,"""Samoa-Kautschuk-Companie""@de"
<http://www.wikidata.org/entity/Q1494465>,"""SamFilm""@de"
<http://www.wikidata.org/entity/Q1246590>,"""Samas-Gruppe""@de"
<http://www.wikidata.org/entity/Q1458141>,"""Salzwasser-Verlag""@de"
<http://www.wikidata.org/entity/Q1458141>,"""Salzwasser-Verlag""@de"
<http://www.wikidata.org/entity/Q15965171>,"""Salzlandsparkasse""@de"
<http://www.wikidata.org/entity/Q2216138>,"""Salzkottener Maschinenbau""@de"
<http://www.wikidata.org/entity/Q1776722>,"""Salzgitter Klöckner-Werke""@de"
<http://www.wikidata.org/entity/Q1776722>,"""Salzgitter Klöckner-Werke""@de"
<http://www.wikidata.org/entity/Q1776722>,"""Salzgitter Klöckner-Werke""@de"
<http://www.wikidata.org/entity/Q1776722>,"""Salzgitter Klöckner-Werke""@de"
<http://www.wikidata.org/entity/Q1776722>,"""Salzgitter Klöckner-Werke""@de"
<http://www.wikidata.org/entity/Q1776722>,"""Salzgitter Klöckner-Werke""@de"
<http://www.wikidata.org/entity/Q652442>,"""Salzgitter AG""@de"
<http://www.wikidata.org/entity/Q652442>,"""Salzgitter AG""@de"
<http://www.wikidata.org/entity/Q107013845>,"""Salzdetfurth""@de"
<http://www.wikidata.org/entity/Q2215894>,"""Salzbergwerk Stetten""@de"
<http://www.wikidata.org/entity/Q2215894>,"""Salzbergwerk Stetten""@de"
<http://www.wikidata.org/entity/Q19839103>,"""Salvus Mineralbrunnen""@de"
<http://www.wikidata.org/entity/Q46053743>,"""salve.tv""@de"
<http://www.wikidata.org/entity/Q2215502>,"""Salus BKK""@de"
<http://www.wikidata.org/entity/Q1230156>,"""Salus""@de"
<http://www.wikidata.org/entity/Q107150928>,"""Salubra Werke""@de"
<http://www.wikidata.org/entity/Q2215477>,"""Saltus-Werk Max Forst""@de"
<http://www.wikidata.org/entity/Q1347427>,"""Saltus Technology""@de"
<http://www.wikidata.org/entity/Q94507236>,"""SALT Software GmbH""@de"
<http://www.wikidata.org/entity/Q2215385>,"""Saltigo""@de"
<http://www.wikidata.org/entity/Q676520>,"""Sal. Oppenheim""@de"
<http://www.wikidata.org/entity/Q15435891>,"""Salon Verlag & Edition""@de"
<http://www.wikidata.org/entity/Q15435891>,"""Salon Verlag & Edition""@de"
<http://www.wikidata.org/entity/Q2204796>,"""SAL Luftverkehr""@de"
<http://www.wikidata.org/entity/Q107088264>,"""Saline Salzungen""@de"
<http://www.wikidata.org/entity/Q51248707>,"""Saline Neuhall""@de"
<http://www.wikidata.org/entity/Q1324174>,"""Saline Luisenhall""@de"
<http://www.wikidata.org/entity/Q107151074>,"""Saline Ludwigshalle""@de"
<http://www.wikidata.org/entity/Q2204789>,"""SAL Heavy Lift""@de"
<http://www.wikidata.org/entity/Q1412802>,"""Salamander Industrie-Produkte""@de"
<http://www.wikidata.org/entity/Q878354>,"""Salamander""@de"
<http://www.wikidata.org/entity/Q878354>,"""Salamander""@de"
<http://www.wikidata.org/entity/Q878354>,"""Salamander""@de"
<http://www.wikidata.org/entity/Q878354>,"""Salamander""@de"
<http://www.wikidata.org/entity/Q878354>,"""Salamander""@de"
<http://www.wikidata.org/entity/Q878354>,"""Salamander""@de"
<http://www.wikidata.org/entity/Q20046993>,"""Saint-Gobain Weber GmbH""@de"
<http://www.wikidata.org/entity/Q1615752>,"""Saint-Gobain Rigips""@de"
<http://www.wikidata.org/entity/Q2212457>,"""Saint-Gobain Oberland""@de"
<http://www.wikidata.org/entity/Q2212451>,"""Saint-Gobain Glass Deutschland""@de"
<http://www.wikidata.org/entity/Q34416>,"""Saint-Gobain Building Distribution Deutschland""@de"
<http://www.wikidata.org/entity/Q2212454>,"""Saint-Gobain Betriebskrankenkasse""@de"
<http://www.wikidata.org/entity/Q2212173>,"""Saier Automobilbau""@de"
<http://www.wikidata.org/entity/Q15843774>,"""Sahle Wohnen""@de"
<http://www.wikidata.org/entity/Q2204473>,"""S.A.G. Solarstrom""@de"
<http://www.wikidata.org/entity/Q1274197>,"""SAG-Gruppe""@de"
<http://www.wikidata.org/entity/Q111292422>,"""Sägewerk Schröpfer GmbH & Co. KG""@de"
<http://www.wikidata.org/entity/Q1589627>,"""SAGA Unternehmensgruppe""@de"
<http://www.wikidata.org/entity/Q30838417>,"""Sagasser""@de"
<http://www.wikidata.org/entity/Q30838417>,"""Sagasser""@de"
<http://www.wikidata.org/entity/Q30838417>,"""Sagasser""@de"
<http://www.wikidata.org/entity/Q2211601>,"""Sagaflor""@de"
